sentence #,word,tag
sentence 3894,454,B-PATIENT_ID
sentence 3894,(,O
sentence 3894,bệnh_nhân,O
sentence 3894,454,B-PATIENT_ID
sentence 3894,),O
sentence 3894,:,O
sentence 3894,nữ,B-GENDER
sentence 3894,",",O
sentence 3894,65,B-AGE
sentence 3894,tuổi,O
sentence 3894,",",O
sentence 3894,là,O
sentence 3894,người_nhà,O
sentence 3894,đi,O
sentence 3894,chăm_sóc,O
sentence 3894,bệnh_nhân,O
sentence 3894,tại,O
sentence 3894,Bệnh_viện,B-LOCATION
sentence 3894,Đà_Nẵng,I-LOCATION
sentence 3894,.,O
sentence 3895,Theo,O
sentence 3895,Sở,B-ORGANIZATION
sentence 3895,Y_tế,I-ORGANIZATION
sentence 3895,Hải_Dương,I-ORGANIZATION
sentence 3895,",",O
sentence 3895,đây,O
sentence 3895,là,O
sentence 3895,trường_hợp,O
sentence 3895,có,O
sentence 3895,yếu_tố,O
sentence 3895,dịch_tễ,O
sentence 3895,rất,O
sentence 3895,phức_tạp,O
sentence 3895,.,O
sentence 3896,Nhà_chức_trách,O
sentence 3896,cho_hay,O
sentence 3896,từ,O
sentence 3896,ngày,O
sentence 3896,21,B-DATE
sentence 3896,đến,O
sentence 3896,24/7,B-DATE
sentence 3896,",",O
sentence 3896,hai,O
sentence 3896,bệnh_nhân,O
sentence 3896,trên,O
sentence 3896,đi,O
sentence 3896,du_lịch,O
sentence 3896,thành_phố,B-LOCATION
sentence 3896,Đà_Nẵng,I-LOCATION
sentence 3896,với,O
sentence 3896,đoàn,O
sentence 3896,21,O
sentence 3896,người,O
sentence 3896,",",O
sentence 3896,gồm,O
sentence 3896,5,O
sentence 3896,người,O
sentence 3896,trong,O
sentence 3896,gia_đình,O
sentence 3896,(,O
sentence 3896,mẹ,O
sentence 3896,đẻ,O
sentence 3896,",",O
sentence 3896,mẹ_vợ,O
sentence 3896,",",O
sentence 3896,vợ,O
sentence 3896,và,O
sentence 3896,2,O
sentence 3896,con,O
sentence 3896,),O
sentence 3896,cùng,O
sentence 3896,nhóm,O
sentence 3896,bạn,O
sentence 3896,.,O
sentence 3897,Sau,O
sentence 3897,khi,O
sentence 3897,được,O
sentence 3897,lấy,O
sentence 3897,mẫu,O
sentence 3897,xét_nghiệm,O
sentence 3897,tại,O
sentence 3897,sân_bay,O
sentence 3897,và,O
sentence 3897,có,O
sentence 3897,kết_quả,O
sentence 3897,dương_tính,O
sentence 3897,",",O
sentence 3897,bệnh_nhân,O
sentence 3897,đã,O
sentence 3897,được,O
sentence 3897,chuyển,O
sentence 3897,cách_ly,O
sentence 3897,và,O
sentence 3897,điều_trị,O
sentence 3897,tại,O
sentence 3897,Bệnh_viện,B-LOCATION
sentence 3897,Bệnh,I-LOCATION
sentence 3897,nhiệt_đới,I-LOCATION
sentence 3897,trung_ương,I-LOCATION
sentence 3897,.,O
sentence 3898,Trong,O
sentence 3898,số,O
sentence 3898,102,O
sentence 3898,bệnh_nhân,O
sentence 3898,ở,O
sentence 3898,khoa,O
sentence 3898,tâm_thần,O
sentence 3898,này,O
sentence 3898,",",O
sentence 3898,100,O
sentence 3898,người,O
sentence 3898,được,O
sentence 3898,xác_nhận,O
sentence 3898,đã,O
sentence 3898,nhiễm,O
sentence 3898,nCoV,O
sentence 3898,.,O
sentence 3899,Bệnh_nhân,O
sentence 3899,có,O
sentence 3899,tiếp_xúc,O
sentence 3899,ca,O
sentence 3899,bệnh,O
sentence 3899,dương_tính,O
sentence 3899,trong,O
sentence 3899,quán,B-LOCATION
sentence 3899,bar,I-LOCATION
sentence 3899,Buddha,I-LOCATION
sentence 3899,ngày,O
sentence 3899,14,B-DATE
sentence 3899,-,I-DATE
sentence 3899,3,I-DATE
sentence 3899,.,O
sentence 3900,6,O
sentence 3900,người,O
sentence 3900,cùng,O
sentence 3900,chuyến,O
sentence 3900,bay,O
sentence 3900,VN163,B-TRANSPORTATION
sentence 3900,có,O
sentence 3900,hai,O
sentence 3900,bệnh_nhân,O
sentence 3900,Anh,O
sentence 3900,từ,O
sentence 3900,Hà_Nội,B-LOCATION
sentence 3900,đi,O
sentence 3900,Đà_Nẵng,B-LOCATION
sentence 3900,ngày,O
sentence 3900,2/3,B-DATE
sentence 3900,",",O
sentence 3900,kết_quả,O
sentence 3900,xét_nghiệm,O
sentence 3900,âm_tính,O
sentence 3900,.,O
sentence 3901,Toàn_bộ,O
sentence 3901,25,O
sentence 3901,người,O
sentence 3901,chết,O
sentence 3901,đều,O
sentence 3901,là,O
sentence 3901,nam_giới,O
sentence 3901,",",O
sentence 3901,những,O
sentence 3901,người,O
sentence 3901,bị_thương,O
sentence 3901,",",O
sentence 3901,trong,O
sentence 3901,đó,O
sentence 3901,có,O
sentence 3901,phụ_nữ,O
sentence 3901,và,O
sentence 3901,trẻ_em,O
sentence 3901,",",O
sentence 3901,đã,O
sentence 3901,được,O
sentence 3901,chuyển,O
sentence 3901,tới,O
sentence 3901,bệnh_viện,O
sentence 3901,.,O
sentence 3902,Hiện,O
sentence 3902,việc,O
sentence 3902,phun,O
sentence 3902,thuốc,O
sentence 3902,tiêu,O
sentence 3902,độc,O
sentence 3902,",",O
sentence 3902,khử_trùng,O
sentence 3902,toàn_bộ,O
sentence 3902,khu_vực,O
sentence 3902,nhà,O
sentence 3902,ở,O
sentence 3902,của,O
sentence 3902,bệnh_nhân,O
sentence 3902,517,B-PATIENT_ID
sentence 3902,và,O
sentence 3902,phun,O
sentence 3902,rộng,O
sentence 3902,với,O
sentence 3902,bán_kính,O
sentence 3902,hơn,O
sentence 3902,200m,O
sentence 3902,khu_vực,O
sentence 3902,xung_quanh,O
sentence 3902,để,O
sentence 3902,khử,O
sentence 3902,khuẩn,O
sentence 3902,môi_trường,O
sentence 3902,đã,O
sentence 3902,được,O
sentence 3902,thực_hiện,O
sentence 3902,.,O
sentence 3903,Bảy,O
sentence 3903,người,O
sentence 3903,khỏi,O
sentence 3903,Covid,O
sentence 3903,-,O
sentence 3903,19,O
sentence 3903,tại,O
sentence 3903,Bệnh_viện,B-LOCATION
sentence 3903,Đa_khoa,I-LOCATION
sentence 3903,Trung_ương,I-LOCATION
sentence 3903,Quảng_Nam,I-LOCATION
sentence 3903,",",O
sentence 3903,gồm,O
sentence 3903,bệnh_nhân,O
sentence 3903,số,O
sentence 3903,460,B-PATIENT_ID
sentence 3903,",",O
sentence 3903,591,B-PATIENT_ID
sentence 3903,",",O
sentence 3903,671,B-PATIENT_ID
sentence 3903,",",O
sentence 3903,"672,722",B-PATIENT_ID
sentence 3903,",",O
sentence 3903,776,O
sentence 3903,",",O
sentence 3903,882,O
sentence 3903,.,O
sentence 3904,Ngày,O
sentence 3904,27,B-DATE
sentence 3904,-,I-DATE
sentence 3904,3,I-DATE
sentence 3904,",",O
sentence 3904,bệnh_nhân,O
sentence 3904,được,O
sentence 3904,thở,O
sentence 3904,CPAP,O
sentence 3904,và,O
sentence 3904,đến,O
sentence 3904,ngày,O
sentence 3904,5,B-DATE
sentence 3904,-,I-DATE
sentence 3904,4,I-DATE
sentence 3904,được,O
sentence 3904,thở,O
sentence 3904,máy,O
sentence 3904,xâm_lấn,O
sentence 3904,.,O
sentence 3905,Anh,O
sentence 3905,được,O
sentence 3905,đưa,O
sentence 3905,từ,O
sentence 3905,Nghệ_An,B-LOCATION
sentence 3905,vào,O
sentence 3905,Bệnh_viện,B-LOCATION
sentence 3905,Nhiệt_đới,I-LOCATION
sentence 3905,Trung_ương,I-LOCATION
sentence 3905,ngay,O
sentence 3905,trong,O
sentence 3905,đêm,O
sentence 3905,23/4,B-DATE
sentence 3905,.,O
sentence 3906,Đối_với,O
sentence 3906,bệnh_nhân,O
sentence 3906,L.T.H,B-NAME
sentence 3906,.,I-NAME
sentence 3906,-,O
sentence 3906,là,O
sentence 3906,bác,O
sentence 3906,ruột,O
sentence 3906,của,O
sentence 3906,bệnh_nhân,O
sentence 3906,N.H.N.,B-NAME
sentence 3906,(,O
sentence 3906,địa_chỉ,O
sentence 3906,125,B-LOCATION
sentence 3906,Trúc_Bạch,I-LOCATION
sentence 3906,",",O
sentence 3906,Ba_Đình,B-LOCATION
sentence 3906,),O
sentence 3906,",",O
sentence 3906,đã,O
sentence 3906,cách_ly,O
sentence 3906,12,O
sentence 3906,người,O
sentence 3906,tiếp_xúc,O
sentence 3906,gần,O
sentence 3906,",",O
sentence 3906,đang,O
sentence 3906,tiếp_tục,O
sentence 3906,điều_tra,O
sentence 3906,người,O
sentence 3906,tiếp_xúc,O
sentence 3906,với,O
sentence 3906,người,O
sentence 3906,tiếp_xúc,O
sentence 3906,gần,O
sentence 3906,.,O
sentence 3907,Bốn,O
sentence 3907,ca_từ,O
sentence 3907,Bệnh_viện,B-LOCATION
sentence 3907,Đa_khoa,I-LOCATION
sentence 3907,Đà_Nẵng,I-LOCATION
sentence 3907,",",O
sentence 3907,kèm,O
sentence 3907,bệnh,O
sentence 3907,nền,O
sentence 3907,suy,B-SYMPTOM_AND_DISEASE
sentence 3907,thận,I-SYMPTOM_AND_DISEASE
sentence 3907,",",O
sentence 3907,ba,O
sentence 3907,ca_từ,O
sentence 3907,Bệnh_viện,B-LOCATION
sentence 3907,phổi,I-LOCATION
sentence 3907,Đà_Nẵng,I-LOCATION
sentence 3907,có,O
sentence 3907,dấu_hiệu,O
sentence 3907,suy,B-SYMPTOM_AND_DISEASE
sentence 3907,hô_hấp,I-SYMPTOM_AND_DISEASE
sentence 3907,.,O
sentence 3908,Với,O
sentence 3908,các,O
sentence 3908,bác_sĩ,O
sentence 3908,điều_trị,O
sentence 3908,cho,O
sentence 3908,bệnh_nhân,O
sentence 3908,91,B-PATIENT_ID
sentence 3908,",",O
sentence 3908,đó,O
sentence 3908,là,O
sentence 3908,những,O
sentence 3908,ngày,O
sentence 3908,"""",O
sentence 3908,rất,O
sentence 3908,cực,O
sentence 3908,",",O
sentence 3908,quá_tải,O
sentence 3908,",",O
sentence 3908,rất,O
sentence 3908,mệt,O
sentence 3908,"""",O
sentence 3908,",",O
sentence 3908,ngay,O
sentence 3908,cả,O
sentence 3908,"""",O
sentence 3908,lúc,O
sentence 3908,ngủ,O
sentence 3908,cũng,O
sentence 3908,nằm_mơ,O
sentence 3908,thấy,O
sentence 3908,phác_đồ,O
sentence 3908,điều_trị,O
sentence 3908,cho,O
sentence 3908,nam,B-GENDER
sentence 3908,phi_công,B-JOB
sentence 3908,"""",O
sentence 3908,.,O
sentence 3909,Theo,O
sentence 3909,đó,O
sentence 3909,",",O
sentence 3909,ca,O
sentence 3909,bệnh,O
sentence 3909,842,B-PATIENT_ID
sentence 3909,(,O
sentence 3909,bệnh_nhân,O
sentence 3909,842,B-PATIENT_ID
sentence 3909,),O
sentence 3909,là,O
sentence 3909,nam,B-GENDER
sentence 3909,",",O
sentence 3909,8,B-AGE
sentence 3909,tuổi,O
sentence 3909,",",O
sentence 3909,thành,B-LOCATION
sentence 3909,phố,I-LOCATION
sentence 3909,Hội,I-LOCATION
sentence 3909,An,I-LOCATION
sentence 3909,",",O
sentence 3909,tỉnh,B-LOCATION
sentence 3909,Quảng,I-LOCATION
sentence 3909,Nam,I-LOCATION
sentence 3909,.,O
sentence 3910,Du_khách,O
sentence 3910,Anh,O
sentence 3910,",",O
sentence 3910,66,B-AGE
sentence 3910,tuổi,O
sentence 3910,",",O
sentence 3910,"""",O
sentence 3910,bệnh_nhân,O
sentence 3910,57,B-PATIENT_ID
sentence 3910,"""",O
sentence 3910,đang,O
sentence 3910,điều_trị,O
sentence 3910,Covid,O
sentence 3910,-,O
sentence 3910,19,O
sentence 3910,ở,O
sentence 3910,Quảng_Nam,B-LOCATION
sentence 3910,",",O
sentence 3910,kết_quả,O
sentence 3910,xét_nghiệm,O
sentence 3910,âm_tính,O
sentence 3910,lần,O
sentence 3910,đầu,O
sentence 3910,.,O
sentence 3911,23,O
sentence 3911,nhân_viên,O
sentence 3911,Công_ty,B-ORGANIZATION
sentence 3911,Trường_Sinh,I-ORGANIZATION
sentence 3911,đi,O
sentence 3911,phát,O
sentence 3911,nước,O
sentence 3911,cho,O
sentence 3911,tất_cả,O
sentence 3911,khoa,O
sentence 3911,trong,O
sentence 3911,Bệnh_viện,B-LOCATION
sentence 3911,Bạch_Mai,I-LOCATION
sentence 3911,",",O
sentence 3911,hiện,O
sentence 3911,đã,O
sentence 3911,có,O
sentence 3911,2,O
sentence 3911,ca,O
sentence 3911,dương_tính,O
sentence 3911,nCoV,O
sentence 3911,.,O
sentence 3912,Trường_hợp,O
sentence 3912,thứ,O
sentence 3912,3,O
sentence 3912,là,O
sentence 3912,bệnh_nhân,O
sentence 3912,P.T.T.T.,B-NAME
sentence 3912,(,O
sentence 3912,sinh,O
sentence 3912,năm,O
sentence 3912,1963,O
sentence 3912,",",O
sentence 3912,trú,O
sentence 3912,tại,O
sentence 3912,phường,B-LOCATION
sentence 3912,12,I-LOCATION
sentence 3912,",",O
sentence 3912,quận,B-LOCATION
sentence 3912,10,I-LOCATION
sentence 3912,),O
sentence 3912,trực_tiếp,O
sentence 3912,chăm_sóc,O
sentence 3912,người_thân,O
sentence 3912,là,O
sentence 3912,bệnh_nhân,O
sentence 3912,tại,O
sentence 3912,Bệnh_viện,B-LOCATION
sentence 3912,Hoàn_Mỹ,I-LOCATION
sentence 3912,Đà_Nẵng,I-LOCATION
sentence 3912,",",O
sentence 3912,Bệnh_viện,B-LOCATION
sentence 3912,Đà_Nẵng,I-LOCATION
sentence 3912,từ,O
sentence 3912,ngày,O
sentence 3912,1,B-DATE
sentence 3912,-,I-DATE
sentence 3912,7,I-DATE
sentence 3912,đến,O
sentence 3912,ngày,O
sentence 3912,20,B-DATE
sentence 3912,-,I-DATE
sentence 3912,7,I-DATE
sentence 3912,.,O
sentence 3913,Người,O
sentence 3913,đàn_ông,O
sentence 3913,61,O
sentence 3913,tuổi,O
sentence 3913,ở,O
sentence 3913,quận,B-LOCATION
sentence 3913,Hải_Châu,I-LOCATION
sentence 3913,được,O
sentence 3913,xét_nghiệm,O
sentence 3913,dương_tính,O
sentence 3913,lần,O
sentence 3913,đầu,O
sentence 3913,với,O
sentence 3913,nCoV,O
sentence 3913,tối,O
sentence 3913,25/7,B-DATE
sentence 3913,.,O
sentence 3914,Ngoài_ra,O
sentence 3914,còn,O
sentence 3914,có,O
sentence 3914,2,O
sentence 3914,nhân_viên,O
sentence 3914,y_tế,O
sentence 3914,của,O
sentence 3914,bệnh_viện,O
sentence 3914,",",O
sentence 3914,hiện,O
sentence 3914,ở,O
sentence 3914,tại,O
sentence 3914,phường,B-LOCATION
sentence 3914,Hoàng_Văn_Thụ,I-LOCATION
sentence 3914,",",O
sentence 3914,quận,B-LOCATION
sentence 3914,Hoàng_Mai,I-LOCATION
sentence 3914,.,O
sentence 3915,Một_số,O
sentence 3915,bệnh_nhân,O
sentence 3915,được,O
sentence 3915,chuyển,O
sentence 3915,đến,O
sentence 3915,Bệnh_viện,B-LOCATION
sentence 3915,Trung_ương,I-LOCATION
sentence 3915,Huế,I-LOCATION
sentence 3915,",",O
sentence 3915,giảm,O
sentence 3915,bớt,O
sentence 3915,gánh,O
sentence 3915,nặng,O
sentence 3915,cho,O
sentence 3915,Đà_Nẵng,B-LOCATION
sentence 3915,.,O
sentence 3916,Hiện,O
sentence 3916,2,O
sentence 3916,bệnh_nhân,O
sentence 3916,cách_ly,O
sentence 3916,",",O
sentence 3916,điều_trị,O
sentence 3916,tại,O
sentence 3916,Bệnh_viện,B-LOCATION
sentence 3916,Lao_phổi,I-LOCATION
sentence 3916,Trà_Vinh,I-LOCATION
sentence 3916,.,O
sentence 3917,Tuy_nhiên,O
sentence 3917,",",O
sentence 3917,bệnh_nhân,O
sentence 3917,vẫn,O
sentence 3917,đang,O
sentence 3917,được,O
sentence 3917,theo_dõi,O
sentence 3917,",",O
sentence 3917,điều_trị,O
sentence 3917,tại,O
sentence 3917,Bệnh_viện,B-LOCATION
sentence 3917,Bệnh,I-LOCATION
sentence 3917,nhiệt_đới,I-LOCATION
sentence 3917,trung_ương,I-LOCATION
sentence 3917,cơ_sở,I-LOCATION
sentence 3917,Đông_Anh,I-LOCATION
sentence 3917,.,O
sentence 3918,Tại,O
sentence 3918,Thành_Đô,O
sentence 3918,",",O
sentence 3918,tỉnh,O
sentence 3918,Tứ_Xuyên,O
sentence 3918,",",O
sentence 3918,một,O
sentence 3918,bệnh_nhân,O
sentence 3918,xuất_viện,O
sentence 3918,ngày,O
sentence 3918,10,O
sentence 3918,-,O
sentence 3918,2,O
sentence 3918,đã,O
sentence 3918,phải,O
sentence 3918,nhập_viện,O
sentence 3918,lại,O
sentence 3918,sau,O
sentence 3918,đó,O
sentence 3918,9,O
sentence 3918,ngày,O
sentence 3918,vì,O
sentence 3918,dương_tính,O
sentence 3918,trở_lại,O
sentence 3918,với,O
sentence 3918,bệnh,O
sentence 3918,COVID,O
sentence 3918,-,O
sentence 3918,19,O
sentence 3918,.,O
sentence 3919,Bệnh_nhân,O
sentence 3919,207,B-PATIENT_ID
sentence 3919,:,O
sentence 3919,nam,B-GENDER
sentence 3919,",",O
sentence 3919,quốc_tịch,O
sentence 3919,Brazil,O
sentence 3919,",",O
sentence 3919,49,B-AGE
sentence 3919,tuổi,O
sentence 3919,",",O
sentence 3919,trú,O
sentence 3919,phường,B-LOCATION
sentence 3919,Thảo_Điền,I-LOCATION
sentence 3919,",",O
sentence 3919,quận,B-LOCATION
sentence 3919,2,I-LOCATION
sentence 3919,",",O
sentence 3919,TP.HCM.,B-LOCATION
sentence 3920,Các,O
sentence 3920,bệnh_nhân,O
sentence 3920,điều_trị,O
sentence 3920,tại,O
sentence 3920,Bệnh_viện,B-LOCATION
sentence 3920,Bệnh,I-LOCATION
sentence 3920,Nhiệt_đới,I-LOCATION
sentence 3920,Trung_ương,I-LOCATION
sentence 3920,cơ_sở,I-LOCATION
sentence 3920,2,I-LOCATION
sentence 3920,.,O
sentence 3921,Sau,O
sentence 3921,khi,O
sentence 3921,phát_hiện,O
sentence 3921,ca,O
sentence 3921,mắc,O
sentence 3921,COVID,O
sentence 3921,-,O
sentence 3921,19,O
sentence 3921,thứ,O
sentence 3921,243,B-PATIENT_ID
sentence 3921,ở,O
sentence 3921,xã,B-LOCATION
sentence 3921,Mê_Linh,I-LOCATION
sentence 3921,",",O
sentence 3921,UBND,B-ORGANIZATION
sentence 3921,huyện,I-ORGANIZATION
sentence 3921,Mê_Linh,I-ORGANIZATION
sentence 3921,đã,O
sentence 3921,quyết_định,O
sentence 3921,cách_ly,O
sentence 3921,toàn_bộ,O
sentence 3921,thôn,B-LOCATION
sentence 3921,Bàng,I-LOCATION
sentence 3921,",",O
sentence 3921,nơi,O
sentence 3921,bệnh_nhân,O
sentence 3921,này,O
sentence 3921,sinh_sống,O
sentence 3921,.,O
sentence 3922,Nói,O
sentence 3922,lời,O
sentence 3922,chia_tay,O
sentence 3922,với,O
sentence 3922,các,O
sentence 3922,y_bác_sĩ,O
sentence 3922,khi,O
sentence 3922,xuất_viện,O
sentence 3922,",",O
sentence 3922,cô,O
sentence 3922,T.,B-NAME
sentence 3922,(,O
sentence 3922,bệnh_nhân,O
sentence 3922,154,B-PATIENT_ID
sentence 3922,),O
sentence 3922,xúc_động,O
sentence 3922,:,O
sentence 3922,"""",O
sentence 3922,Thực_ra,O
sentence 3922,thời_gian,O
sentence 3922,ở,O
sentence 3922,đây,O
sentence 3922,em,O
sentence 3922,không,O
sentence 3922,thấy,O
sentence 3922,sợ_hãi,O
sentence 3922,gì,O
sentence 3922,cả,O
sentence 3922,",",O
sentence 3922,mỗi,O
sentence 3922,ngày,O
sentence 3922,em,O
sentence 3922,vẫn,O
sentence 3922,sinh_hoạt,O
sentence 3922,bình_thường,O
sentence 3922,",",O
sentence 3922,ăn_uống,O
sentence 3922,và,O
sentence 3922,sinh_hoạt,O
sentence 3922,tại,O
sentence 3922,bệnh_viện,O
sentence 3922,.,O
sentence 3923,Bệnh_nhân,O
sentence 3923,là,O
sentence 3923,du_học_sinh,O
sentence 3923,ở,O
sentence 3923,châu_Âu,B-LOCATION
sentence 3923,",",O
sentence 3923,từ,O
sentence 3923,ngày,O
sentence 3923,23,B-DATE
sentence 3923,-,I-DATE
sentence 3923,2,I-DATE
sentence 3923,đến,O
sentence 3923,12,B-DATE
sentence 3923,-,I-DATE
sentence 3923,3,I-DATE
sentence 3923,có,O
sentence 3923,đi,O
sentence 3923,qua,O
sentence 3923,nhiều,O
sentence 3923,nước,O
sentence 3923,.,O
sentence 3924,Ngoài,O
sentence 3924,thời_gian,O
sentence 3924,đi,O
sentence 3924,uống,O
sentence 3924,cà_phê,O
sentence 3924,sáng,O
sentence 3924,",",O
sentence 3924,sửa,O
sentence 3924,xe,O
sentence 3924,tại,O
sentence 3924,nhà,O
sentence 3924,và,O
sentence 3924,sang,O
sentence 3924,nhà,O
sentence 3924,bạn,O
sentence 3924,chơi,O
sentence 3924,",",O
sentence 3924,từ,O
sentence 3924,ngày,O
sentence 3924,4,B-DATE
sentence 3924,đến,O
sentence 3924,31/7,B-DATE
sentence 3924,",",O
sentence 3924,ông,O
sentence 3924,tiếp_xúc,O
sentence 3924,với,O
sentence 3924,vợ,O
sentence 3924,",",O
sentence 3924,cháu,O
sentence 3924,nội,O
sentence 3924,-,O
sentence 3924,"""",O
sentence 3924,bệnh_nhân,O
sentence 3924,557,B-PATIENT_ID
sentence 3924,"""",O
sentence 3924,",",O
sentence 3924,và,O
sentence 3924,những,O
sentence 3924,người,O
sentence 3924,trong,O
sentence 3924,gia_đình,O
sentence 3924,.,O
sentence 3925,Ca,O
sentence 3925,bệnh,O
sentence 3925,981,B-PATIENT_ID
sentence 3925,-,O
sentence 3925,983,B-PATIENT_ID
sentence 3925,(,O
sentence 3925,bệnh_nhân,O
sentence 3925,981,B-PATIENT_ID
sentence 3925,-,O
sentence 3925,983,B-PATIENT_ID
sentence 3925,),O
sentence 3925,tại,O
sentence 3925,Quảng_Nam,B-LOCATION
sentence 3925,:,O
sentence 3925,độ,O
sentence 3925,tuổi,O
sentence 3925,từ,O
sentence 3925,15,B-AGE
sentence 3925,-,O
sentence 3925,90,B-AGE
sentence 3925,tuổi,O
sentence 3925,",",O
sentence 3925,gồm,O
sentence 3925,1,O
sentence 3925,ca,O
sentence 3925,là,O
sentence 3925,bệnh_nhân,O
sentence 3925,Bệnh_viện,B-LOCATION
sentence 3925,Đà_Nẵng,I-LOCATION
sentence 3925,;,O
sentence 3925,2,O
sentence 3925,ca,O
sentence 3925,là,O
sentence 3925,F1,O
sentence 3925,của,O
sentence 3925,của,O
sentence 3925,các,O
sentence 3925,bệnh_nhân,O
sentence 3925,trước,O
sentence 3925,đó,O
sentence 3925,.,O
sentence 3926,Ngày,O
sentence 3926,27/7,B-DATE
sentence 3926,",",O
sentence 3926,bệnh_nhân,O
sentence 3926,được,O
sentence 3926,xác_định,O
sentence 3926,mắc,O
sentence 3926,Covid,O
sentence 3926,-,O
sentence 3926,19,O
sentence 3926,và,O
sentence 3926,chuyển,O
sentence 3926,đến,O
sentence 3926,Bệnh_viện,B-LOCATION
sentence 3926,Trung_ương,I-LOCATION
sentence 3926,Huế,I-LOCATION
sentence 3926,cơ_sở,I-LOCATION
sentence 3926,2,I-LOCATION
sentence 3926,.,O
sentence 3927,Khách,O
sentence 3927,cùng,O
sentence 3927,chuyến,O
sentence 3927,bay,O
sentence 3927,VN54,B-TRANSPORTATION
sentence 3927,với,O
sentence 3927,"""",O
sentence 3927,bệnh_nhân,O
sentence 3927,17,B-PATIENT_ID
sentence 3927,"""",O
sentence 3927,toả,O
sentence 3927,đi,O
sentence 3927,10,O
sentence 3927,tỉnh,O
sentence 3927,",",O
sentence 3927,thành,O
sentence 3927,trong,O
sentence 3927,đó,O
sentence 3927,có,O
sentence 3927,Thừa_Thiên_Huế,B-LOCATION
sentence 3927,",",O
sentence 3927,Quảng_Nam,B-LOCATION
sentence 3927,.,O
sentence 3928,7,O
sentence 3928,:,O
sentence 3928,nữ,O
sentence 3928,53,O
sentence 3928,tuổi,O
sentence 3928,",",O
sentence 3928,ở,O
sentence 3928,Phường,B-LOCATION
sentence 3928,Hoà_hiệp,I-LOCATION
sentence 3928,Bắc,I-LOCATION
sentence 3928,",",O
sentence 3928,quận,B-LOCATION
sentence 3928,Liên_Chiểu,I-LOCATION
sentence 3928,",",O
sentence 3928,TP,B-LOCATION
sentence 3928,Đà_Nẵng,I-LOCATION
sentence 3928,.,O
sentence 3928,​Bệnh,O
sentence 3928,nhân,O
sentence 3928,suy,B-SYMPTOM_AND_DISEASE
sentence 3928,thận,I-SYMPTOM_AND_DISEASE
sentence 3928,mạn,I-SYMPTOM_AND_DISEASE
sentence 3928,giai_đoạn,I-SYMPTOM_AND_DISEASE
sentence 3928,5,I-SYMPTOM_AND_DISEASE
sentence 3928,.,O
sentence 3929,Trung_tâm,B-ORGANIZATION
sentence 3929,kiểm_soát,I-ORGANIZATION
sentence 3929,bệnh_tật,I-ORGANIZATION
sentence 3929,Hà_Nội,I-ORGANIZATION
sentence 3929,đã,O
sentence 3929,tổ_chức,O
sentence 3929,xét_nghiệm,O
sentence 3929,sàng_lọc,O
sentence 3929,",",O
sentence 3929,cho,O
sentence 3929,kết_quả,O
sentence 3929,dương_tính,O
sentence 3929,với,O
sentence 3929,SARS,O
sentence 3929,-,O
sentence 3929,CoV,O
sentence 3929,-,O
sentence 3929,2,O
sentence 3929,.,O
sentence 3930,Sau,O
sentence 3930,chuyến,O
sentence 3930,đi,O
sentence 3930,Mỹ,B-LOCATION
sentence 3930,trở,O
sentence 3930,về,O
sentence 3930,",",O
sentence 3930,bà,O
sentence 3930,Đặng_Thị_Lynh_Trang,B-NAME
sentence 3930,",",O
sentence 3930,Giám_đốc,O
sentence 3930,Công_ty,B-ORGANIZATION
sentence 3930,TNHH,I-ORGANIZATION
sentence 3930,Vật_liệu,I-ORGANIZATION
sentence 3930,xây_dựng,I-ORGANIZATION
sentence 3930,Minh_Trang,I-ORGANIZATION
sentence 3930,",",O
sentence 3930,dương_tính,O
sentence 3930,nCoV,O
sentence 3930,vào,O
sentence 3930,ngày,O
sentence 3930,10/3,B-DATE
sentence 3930,",",O
sentence 3930,trở_thành,O
sentence 3930,"""",O
sentence 3930,bệnh_nhân,O
sentence 3930,34,B-PATIENT_ID
sentence 3930,"""",O
sentence 3930,.,O
sentence 3931,Trung_tâm,B-ORGANIZATION
sentence 3931,Kiểm_soát,I-ORGANIZATION
sentence 3931,Bệnh_tật,I-ORGANIZATION
sentence 3931,Hà_Nội,I-ORGANIZATION
sentence 3931,sàng_lọc,O
sentence 3931,và,O
sentence 3931,lấy,O
sentence 3931,mẫu,O
sentence 3931,bệnh_phẩm,O
sentence 3931,xét_nghiệm,O
sentence 3931,ngày,O
sentence 3931,22/3,B-DATE
sentence 3931,.,O
sentence 3932,Ngày,O
sentence 3932,22/2,B-DATE
sentence 3932,",",O
sentence 3932,bà,O
sentence 3932,Trang,B-NAME
sentence 3932,cùng,O
sentence 3932,18,O
sentence 3932,nữ,O
sentence 3932,doanh_nhân,O
sentence 3932,Việt_Nam,O
sentence 3932,đi,O
sentence 3932,Mỹ,B-LOCATION
sentence 3932,.,O
sentence 3933,Cụ_thể,O
sentence 3933,",",O
sentence 3933,trường,O
sentence 3933,hợp,O
sentence 3933,đầu,O
sentence 3933,tiên,O
sentence 3933,là,O
sentence 3933,bệnh_nhân,O
sentence 3933,N.T.H.,B-NAME
sentence 3933,(,O
sentence 3933,sinh,O
sentence 3933,năm,O
sentence 3933,1965,O
sentence 3933,",",O
sentence 3933,làm,O
sentence 3933,nghề,O
sentence 3933,buôn_bán,B-JOB
sentence 3933,",",O
sentence 3933,có,O
